id,Date,Weekly_Sales
426,19/10/2016,41940.71
426,26/10/2016,11373.89
427,05/02/2014,5820.6
427,12/02/2014,4713.05
427,19/02/2014,4042.02
427,26/02/2014,4029.32
427,05/03/2014,4487.68
427,12/03/2014,3721.95
427,19/03/2014,3491.27
427,26/03/2014,3126.29
427,02/04/2014,4698.04
427,09/04/2014,4641.83
427,16/04/2014,3482.37
427,23/04/2014,2929.27
427,30/04/2014,3411.66
427,07/05/2014,3162.31
427,14/05/2014,3067.41
427,21/05/2014,3469.37
427,28/05/2014,4133.5
427,04/06/2014,3682.7
427,11/06/2014,3120.3
427,18/06/2014,2827.76
427,25/06/2014,2857.5
427,02/07/2014,2946.59
427,09/07/2014,3379.75
427,16/07/2014,2994
427,23/07/2014,3930.25
427,30/07/2014,3576
427,06/08/2014,6298.21
427,13/08/2014,6428.75
427,20/08/2014,10178.1
427,27/08/2014,9335.7
427,03/09/2014,2760.51
427,10/09/2014,2145.57
427,17/09/2014,2461.11
427,24/09/2014,2491.12
427,01/10/2014,2672.65
427,08/10/2014,3841.88
427,15/10/2014,2470.93
427,22/10/2014,4144.08
427,29/10/2014,4417.76
427,05/11/2014,4851.27
427,12/11/2014,4967.34
427,19/11/2014,5502.2
427,26/11/2014,8655.45
427,03/12/2014,6139.88
427,10/12/2014,6581.86
427,17/12/2014,9673.19
427,24/12/2014,11387.47
427,31/12/2014,1926.46
427,07/01/2015,2615.74
427,14/01/2015,3272.23
427,21/01/2015,2920.41
427,28/01/2015,2291.07
427,04/02/2015,4642.15
427,11/02/2015,4164.45
427,18/02/2015,5256.47
427,25/02/2015,3576.74
427,04/03/2015,4727.67
427,11/03/2015,4070.44
427,18/03/2015,3946.8
427,25/03/2015,2777.51
427,01/04/2015,2977.7
427,08/04/2015,3142.84
427,15/04/2015,3631.86
427,22/04/2015,5671.63
427,29/04/2015,3495.99
427,06/05/2015,2702.79
427,13/05/2015,2253.17
427,20/05/2015,3219.36
427,27/05/2015,3290.14
427,03/06/2015,3852.77
427,10/06/2015,3450.99
427,17/06/2015,4257.89
427,24/06/2015,3282.69
427,01/07/2015,3527.23
427,08/07/2015,3920.72
427,15/07/2015,3505.87
427,22/07/2015,3540.97
427,29/07/2015,4435.51
427,05/08/2015,5399.25
427,12/08/2015,7700.78
427,19/08/2015,11880.31
427,26/08/2015,10993.89
427,02/09/2015,3150.7
427,09/09/2015,3063.92
427,16/09/2015,4234.78
427,23/09/2015,2878.58
427,30/09/2015,2836.93
427,07/10/2015,3500.08
427,14/10/2015,2793.67
427,21/10/2015,4088.22
427,28/10/2015,5482.12
427,04/11/2015,5165.05
427,11/11/2015,4358.13
427,18/11/2015,4181.38
427,25/11/2015,8744.59
427,02/12/2015,5681.37
427,09/12/2015,7544.91
427,16/12/2015,8848.57
427,23/12/2015,11138.16
427,30/12/2015,3295.41
427,06/01/2016,1896.61
427,13/01/2016,2391.97
427,20/01/2016,2487.07
427,27/01/2016,2394.57
427,03/02/2016,3646.72
427,10/02/2016,4897.01
427,17/02/2016,4302.58
427,24/02/2016,4776.19
427,02/03/2016,4172.95
427,09/03/2016,3853.73
427,16/03/2016,3412.66
427,23/03/2016,4087.46
427,30/03/2016,4710.75
427,06/04/2016,5368.68
427,13/04/2016,4277.97
427,20/04/2016,2809.1
427,27/04/2016,3398.32
427,04/05/2016,4734.2
427,11/05/2016,2785.1
427,18/05/2016,2907.59
427,25/05/2016,4347.48
427,01/06/2016,3519.45
427,08/06/2016,3467.14
427,15/06/2016,3496.25
427,22/06/2016,3447.41
427,29/06/2016,2850.04
427,06/07/2016,3163.5
427,13/07/2016,3898.05
427,20/07/2016,3984.6
427,27/07/2016,4890.53
427,03/08/2016,5049.53
427,10/08/2016,6721.54
427,17/08/2016,7633.59
427,24/08/2016,11664.58
427,31/08/2016,10181.25
427,07/09/2016,2898.77
427,14/09/2016,4208.75
427,21/09/2016,2818.87
427,28/09/2016,3558.83
427,05/10/2016,4899.02
427,12/10/2016,5618.47
427,19/10/2016,3749.43
427,26/10/2016,3567.71
428,05/02/2014,24409.97
428,12/02/2014,19961.51
428,19/02/2014,22198.64
428,26/02/2014,20698.82
428,05/03/2014,23180.01
428,12/03/2014,21486.67
428,19/03/2014,20636.03
428,26/03/2014,20444.1
428,02/04/2014,22198.32
428,09/04/2014,19722.31
428,16/04/2014,20699.69
428,23/04/2014,21469.77
428,30/04/2014,20159.28
428,07/05/2014,21427.8
428,14/05/2014,20297.59
428,21/05/2014,22276.28
428,28/05/2014,21423.42
428,04/06/2014,23367.9
428,11/06/2014,22221.63
428,18/06/2014,23300.68
428,25/06/2014,22270.99
428,02/07/2014,23016.37
428,09/07/2014,22884.47
428,16/07/2014,22658.71
428,23/07/2014,22425.73
428,30/07/2014,22604.46
428,06/08/2014,23597.2
428,13/08/2014,21517.01
428,20/08/2014,23551.51
428,27/08/2014,22448.21
428,03/09/2014,25270.45
428,10/09/2014,23146.21
428,17/09/2014,23632.87
428,24/09/2014,21963.6
428,01/10/2014,22835.96
428,08/10/2014,24034.45
428,15/10/2014,21512.98
428,22/10/2014,21194.6
428,29/10/2014,22088.16
428,05/11/2014,23304.45
428,12/11/2014,22835.19
428,19/11/2014,21677.14
428,26/11/2014,21034.78
428,03/12/2014,20968.91
428,10/12/2014,20280.58
428,17/12/2014,19399.96
428,24/12/2014,19360.44
428,31/12/2014,20624.82
428,07/01/2015,22711.57
428,14/01/2015,20986.49
428,21/01/2015,20973.4
428,28/01/2015,20989
428,04/02/2015,21117.45
428,11/02/2015,22143.81
428,18/02/2015,22576.81
428,25/02/2015,22431.8
428,04/03/2015,24270.14
428,11/03/2015,20075.17
428,18/03/2015,21326.22
428,25/03/2015,20353.69
428,01/04/2015,21724.01
428,08/04/2015,22823.84
428,15/04/2015,20474.7
428,22/04/2015,23315.04
428,29/04/2015,20759.43
428,06/05/2015,22097.02
428,13/05/2015,21213.81
428,20/05/2015,20845.18
428,27/05/2015,21291.6
428,03/06/2015,23173.3
428,10/06/2015,20681.09
428,17/06/2015,22309.74
428,24/06/2015,20168.85
428,01/07/2015,21124.64
428,08/07/2015,21332.06
428,15/07/2015,20702.14
428,22/07/2015,19992
428,29/07/2015,19376.57
428,05/08/2015,23153.23
428,12/08/2015,19837.98
428,19/08/2015,23240.87
428,26/08/2015,22033.55
428,02/09/2015,24265.52
428,09/09/2015,22259.87
428,16/09/2015,20937.93
428,23/09/2015,22178.46
428,30/09/2015,22633.95
428,07/10/2015,23236.54
428,14/10/2015,21965.75
428,21/10/2015,21816.34
428,28/10/2015,21303.86
428,04/11/2015,24094.65
428,11/11/2015,23050.91
428,18/11/2015,20914.13
428,25/11/2015,21436.19
428,02/12/2015,21731.23
428,09/12/2015,19767.38
428,16/12/2015,19164.49
428,23/12/2015,21395.31
428,30/12/2015,18841.63
428,06/01/2016,23894.5
428,13/01/2016,19408.38
428,20/01/2016,21089.29
428,27/01/2016,19750.59
428,03/02/2016,23069.55
428,10/02/2016,23404.69
428,17/02/2016,21132.8
428,24/02/2016,22704.73
428,02/03/2016,24042.52
428,09/03/2016,22811.15
428,16/03/2016,22417.46
428,23/03/2016,22151.18
428,30/03/2016,21474.26
428,06/04/2016,24053.76
428,13/04/2016,20850.39
428,20/04/2016,22955.82
428,27/04/2016,21016.79
428,04/05/2016,23783.07
428,11/05/2016,22907.8
428,18/05/2016,22326.56
428,25/05/2016,23206.53
428,01/06/2016,24022.4
428,08/06/2016,25003.03
428,15/06/2016,22624.98
428,22/06/2016,23817.06
428,29/06/2016,23291.87
428,06/07/2016,23249.94
428,13/07/2016,23575.91
428,20/07/2016,21608.68
428,27/07/2016,21388.39
428,03/08/2016,24165.9
428,10/08/2016,23881.22
428,17/08/2016,24270.07
428,24/08/2016,24197.62
428,31/08/2016,24476.88
428,07/09/2016,26962.89
428,14/09/2016,23373.01
428,21/09/2016,22997.4
428,28/09/2016,22884.9
428,05/10/2016,26262.9
428,12/10/2016,21972.7
428,19/10/2016,24219.68
428,26/10/2016,22036.07
429,05/02/2014,36792.81
429,12/02/2014,35794.44
429,19/02/2014,31662.95
429,26/02/2014,24085.9
429,05/03/2014,29758.29
429,12/03/2014,23946.24
429,19/03/2014,23225.17
429,26/03/2014,22366.36
429,02/04/2014,21699.72
429,09/04/2014,19679.85
429,16/04/2014,21865.48
429,23/04/2014,18103.9
429,30/04/2014,22515.94
429,07/05/2014,24461.49
429,14/05/2014,21911.19
429,21/05/2014,21827.93
429,28/05/2014,24518.78
429,04/06/2014,27445.42
429,11/06/2014,23268.59
429,18/06/2014,17791.46
429,25/06/2014,25679.07
429,02/07/2014,33849.49
429,09/07/2014,23257.68
429,16/07/2014,23308.62
429,23/07/2014,21750.08
429,30/07/2014,28981.62
429,06/08/2014,30624.26
429,13/08/2014,24125.27
429,20/08/2014,47167.02
429,27/08/2014,24731.49
429,03/09/2014,26709.38
429,10/09/2014,22302.04
429,17/09/2014,26318.2
429,24/09/2014,25775.83
429,01/10/2014,35362.84
429,08/10/2014,24865.2
429,15/10/2014,23752.15
429,22/10/2014,21954.18
429,29/10/2014,22511.25
429,05/11/2014,26125.62
429,12/11/2014,23895.98
429,19/11/2014,22118.82
429,26/11/2014,26018.32
429,03/12/2014,27108.86
429,10/12/2014,24503.06
429,17/12/2014,27401.18
429,24/12/2014,36804.52
429,31/12/2014,22206.22
429,07/01/2015,22308.76
429,14/01/2015,21891.1
429,21/01/2015,22760.65
429,28/01/2015,18928.48
429,04/02/2015,23636.93
429,11/02/2015,26420.05
429,18/02/2015,24117.13
429,25/02/2015,24164.44
429,04/03/2015,26183.26
429,11/03/2015,20048.72
429,18/03/2015,19710.8
429,25/03/2015,22288.39
429,01/04/2015,21007.26
429,08/04/2015,20969.93
429,15/04/2015,19751.99
429,22/04/2015,21775.23
429,29/04/2015,21188.68
429,06/05/2015,21711.37
429,13/05/2015,19701.43
429,20/05/2015,16946.1
429,27/05/2015,17157.45
429,03/06/2015,24481
429,10/06/2015,25341.9
429,17/06/2015,23298.62
429,24/06/2015,22923.53
429,01/07/2015,24532.12
429,08/07/2015,24501.45
429,15/07/2015,23662.61
429,22/07/2015,21385.76
429,29/07/2015,22011.62
429,05/08/2015,28359.46
429,12/08/2015,21085.27
429,19/08/2015,18737.89
429,26/08/2015,21253.25
429,02/09/2015,25586.38
429,09/09/2015,20688.38
429,16/09/2015,20009.37
429,23/09/2015,20776.12
429,30/09/2015,23292.29
429,07/10/2015,24201.86
429,14/10/2015,20161.96
429,21/10/2015,23045.15
429,28/10/2015,19531.41
429,04/11/2015,27870.86
429,11/11/2015,26710.7
429,18/11/2015,25753.2
429,25/11/2015,31874.88
429,02/12/2015,29769.7
429,09/12/2015,28271.15
429,16/12/2015,28051.9
429,23/12/2015,43298.06
429,30/12/2015,28973.6
429,06/01/2016,26663.78
429,13/01/2016,24416.3
429,20/01/2016,25590.28
429,27/01/2016,27403.39
429,03/02/2016,36363.8
429,10/02/2016,37265.47
429,17/02/2016,35153.8
429,24/02/2016,26528.78
429,02/03/2016,33958.49
429,09/03/2016,27969.13
429,16/03/2016,24891.33
429,23/03/2016,23401.33
429,30/03/2016,24863.63
429,06/04/2016,26854.57
429,13/04/2016,24117.39
429,20/04/2016,22520.29
429,27/04/2016,20174.83
429,04/05/2016,24825.57
429,11/05/2016,19602.8
429,18/05/2016,25695.96
429,25/05/2016,21813.63
429,01/06/2016,24402.04
429,08/06/2016,26928.78
429,15/06/2016,21707.23
429,22/06/2016,25173.56
429,29/06/2016,22833.11
429,06/07/2016,22835.35
429,13/07/2016,23667.74
429,20/07/2016,21443.18
429,27/07/2016,21132.01
429,03/08/2016,29204.26
429,10/08/2016,25037.85
429,17/08/2016,25048.39
429,24/08/2016,21185.92
429,31/08/2016,29442.85
429,07/09/2016,26493.9
429,14/09/2016,22045.74
429,21/09/2016,21220.28
429,28/09/2016,21643.29
429,05/10/2016,44671.99
429,12/10/2016,22248.39
429,19/10/2016,21313.26
429,26/10/2016,21623.54
430,05/02/2014,2662
430,12/02/2014,3062.38
430,19/02/2014,2716.5
430,26/02/2014,2885.5
430,05/03/2014,2781.64
430,12/03/2014,2701.38
430,19/03/2014,2441.38
430,26/03/2014,2030.96
430,02/04/2014,2308.38
430,09/04/2014,2463.42
430,16/04/2014,2513.78
430,23/04/2014,2533.68
430,30/04/2014,2498.36
430,07/05/2014,2415.16
430,14/05/2014,2101.2
430,21/05/2014,2411.42
430,28/05/2014,2073.05
430,04/06/2014,2551.3
430,11/06/2014,2602.76
430,18/06/2014,2075.84
430,25/06/2014,2216.55
430,02/07/2014,2849.6
430,09/07/2014,2625.77
430,16/07/2014,2699.72
430,23/07/2014,2415.51
430,30/07/2014,3820.22
430,06/08/2014,4979.56
430,13/08/2014,5712.36
430,20/08/2014,7980.59
430,27/08/2014,7031.5
430,03/09/2014,2658
430,10/09/2014,4151
430,17/09/2014,2032.75
430,24/09/2014,2699.24
430,01/10/2014,1987.21
430,08/10/2014,2376.5
430,15/10/2014,2544.5
430,22/10/2014,2100.05
430,29/10/2014,2687.9
430,05/11/2014,3275.8
430,12/11/2014,2286.4
430,19/11/2014,3221.6
430,26/11/2014,4357.7
430,03/12/2014,4050.3
430,10/12/2014,4620
430,17/12/2014,5654.8
430,24/12/2014,8394.99
430,31/12/2014,2694.34
430,07/01/2015,2407.1
430,14/01/2015,2961.77
430,21/01/2015,2440.5
430,28/01/2015,2053.4
430,04/02/2015,3056.35
430,11/02/2015,1683.35
430,18/02/2015,2295.5
430,25/02/2015,2191.5
430,04/03/2015,2076.65
430,11/03/2015,2352.8
430,18/03/2015,1957
430,25/03/2015,2094.7
430,01/04/2015,2067.85
430,08/04/2015,2931.14
430,15/04/2015,2613.98
430,22/04/2015,2426.08
430,29/04/2015,2470.4
430,06/05/2015,2577.64
430,13/05/2015,2793.64
430,20/05/2015,2277.18
430,27/05/2015,2213.14
430,03/06/2015,3086.62
430,10/06/2015,2980.04
430,17/06/2015,3235.96
430,24/06/2015,3088.49
430,01/07/2015,2989.03
430,08/07/2015,3313.18
430,15/07/2015,3745.06
430,22/07/2015,4022.15
430,29/07/2015,5354.75
430,05/08/2015,5795.28
430,12/08/2015,5556.69
430,19/08/2015,8313.98
430,26/08/2015,7965.93
430,02/09/2015,2675.42
430,09/09/2015,2530.42
430,16/09/2015,1956.12
430,23/09/2015,1876.41
430,30/09/2015,2483.32
430,07/10/2015,2425.55
430,14/10/2015,2422.92
430,21/10/2015,2224.49
430,28/10/2015,2638.28
430,04/11/2015,3359.14
430,11/11/2015,3207.57
430,18/11/2015,3480.88
430,25/11/2015,3837.41
430,02/12/2015,4356.58
430,09/12/2015,6740.92
430,16/12/2015,6753.47
430,23/12/2015,7745.94
430,30/12/2015,3386.03
430,06/01/2016,1972.03
430,13/01/2016,2213.75
430,20/01/2016,1724.82
430,27/01/2016,1716.23
430,03/02/2016,2106.9
430,10/02/2016,2574.32
430,17/02/2016,2717.72
430,24/02/2016,2363.66
430,02/03/2016,2744.37
430,09/03/2016,3357.64
430,16/03/2016,3344.02
430,23/03/2016,2027.51
430,30/03/2016,1956.08
430,06/04/2016,2192.38
430,13/04/2016,2568.94
430,20/04/2016,2118.1
430,27/04/2016,2563.79
430,04/05/2016,2214.55
430,11/05/2016,3402.21
430,18/05/2016,2684
430,25/05/2016,2857.77
430,01/06/2016,2973.53
430,08/06/2016,2889.14
430,15/06/2016,2878.91
430,22/06/2016,2928.37
430,29/06/2016,2907.41
430,06/07/2016,3251.52
430,13/07/2016,4092.66
430,20/07/2016,4169.77
430,27/07/2016,4614.22
430,03/08/2016,7221.57
430,10/08/2016,5888.48
430,17/08/2016,6376.47
430,24/08/2016,6665.3
430,31/08/2016,5579.46
430,07/09/2016,2794.99
430,14/09/2016,3170.2
430,21/09/2016,2794.91
430,28/09/2016,2473.97
430,05/10/2016,3013.14
430,12/10/2016,3337.38
430,19/10/2016,2810.92
430,26/10/2016,2844.4
431,05/02/2014,8361.32
431,12/02/2014,7161.91
431,19/02/2014,7407.12
431,26/02/2014,6224.29
431,05/03/2014,6761.82
431,12/03/2014,6862.47
431,19/03/2014,7480.28
431,26/03/2014,7504.8
431,02/04/2014,8093.37
431,09/04/2014,6140.78
431,16/04/2014,7079.66
431,23/04/2014,7699.85
431,30/04/2014,6678.47
431,07/05/2014,8451.68
431,14/05/2014,7416.12
431,21/05/2014,7477.07
431,28/05/2014,7397.97
431,04/06/2014,7906.97
431,11/06/2014,8114.88
431,18/06/2014,8289.2
431,25/06/2014,7575.91
431,02/07/2014,7661.24
431,09/07/2014,8624.4
431,16/07/2014,7811.6
431,23/07/2014,7583.13
431,30/07/2014,8030.92
431,06/08/2014,7362.6
431,13/08/2014,6013.74
431,20/08/2014,6148.61
431,27/08/2014,6655.83
431,03/09/2014,6582.57
431,10/09/2014,7066.08
431,17/09/2014,7199
431,24/09/2014,7171.16
431,01/10/2014,8004.01
431,08/10/2014,6973.88
431,15/10/2014,6435.97
431,22/10/2014,6446.23
431,29/10/2014,8255.57
431,05/11/2014,7161.75
431,12/11/2014,6902.23
431,19/11/2014,7064.75
431,26/11/2014,9509.94
431,03/12/2014,9546.03
431,10/12/2014,9679.75
431,17/12/2014,12778.63
431,24/12/2014,13832.03
431,31/12/2014,6174.44
431,07/01/2015,4594.6
431,14/01/2015,4550.35
431,21/01/2015,5767.04
431,28/01/2015,5716.45
431,04/02/2015,6447.73
431,11/02/2015,7572.43
431,18/02/2015,6707.86
431,25/02/2015,5967.35
431,04/03/2015,6107.14
431,11/03/2015,5706.9
431,18/03/2015,6752.3
431,25/03/2015,6382.39
431,01/04/2015,6292.15
431,08/04/2015,6399.88
431,15/04/2015,5836.69
431,22/04/2015,7067.06
431,29/04/2015,6096.01
431,06/05/2015,6729.26
431,13/05/2015,6245.21
431,20/05/2015,6411.58
431,27/05/2015,7146.3
431,03/06/2015,6471.43
431,10/06/2015,6328.31
431,17/06/2015,6554.08
431,24/06/2015,7273.71
431,01/07/2015,7546.8
431,08/07/2015,6843.15
431,15/07/2015,6853.98
431,22/07/2015,6372.77
431,29/07/2015,6827.6
431,05/08/2015,6210.06
431,12/08/2015,6705.85
431,19/08/2015,6034.78
431,26/08/2015,6478.2
431,02/09/2015,7470.6
431,09/09/2015,8118.37
431,16/09/2015,8293.72
431,23/09/2015,8270.7
431,30/09/2015,8663.07
431,07/10/2015,9310.21
431,14/10/2015,8627.64
431,21/10/2015,8301.08
431,28/10/2015,9049.3
431,04/11/2015,8114.38
431,11/11/2015,8050.9
431,18/11/2015,8036.92
431,25/11/2015,11037.98
431,02/12/2015,10380.32
431,09/12/2015,11716.64
431,16/12/2015,14809.28
431,23/12/2015,15607.65
431,30/12/2015,6942.45
431,06/01/2016,6160.03
431,13/01/2016,6390.56
431,20/01/2016,6220.65
431,27/01/2016,7295.49
431,03/02/2016,8561.69
431,10/02/2016,9178.1
431,17/02/2016,7590.51
431,24/02/2016,7401.48
431,02/03/2016,7258.78
431,09/03/2016,6840.51
431,16/03/2016,8394.88
431,23/03/2016,6781.28
431,30/03/2016,7303.81
431,06/04/2016,7863.07
431,13/04/2016,6205.38
431,20/04/2016,7033.51
431,27/04/2016,6745.3
431,04/05/2016,7890.16
431,11/05/2016,9698
431,18/05/2016,9300.25
431,25/05/2016,8966.17
431,01/06/2016,8925.06
431,08/06/2016,11030.35
431,15/06/2016,8929.52
431,22/06/2016,8576.18
431,29/06/2016,9126.02
431,06/07/2016,8872.27
431,13/07/2016,9065.51
431,20/07/2016,10143.49
431,27/07/2016,8214.2
431,03/08/2016,7750.45
431,10/08/2016,8969.37
431,17/08/2016,8442.33
431,24/08/2016,8096.52
431,31/08/2016,7837.45
431,07/09/2016,9389.11
431,14/09/2016,8972.94
431,21/09/2016,9121.97
431,28/09/2016,8570.53
431,05/10/2016,9270.74
431,12/10/2016,8638.93
431,19/10/2016,9664.56
431,26/10/2016,9359.78
432,05/02/2014,1170.91
432,12/02/2014,1385.02
432,19/02/2014,1480.29
432,26/02/2014,1144.45
432,05/03/2014,1114.81
432,12/03/2014,1097.23
432,19/03/2014,1134.85
432,26/03/2014,1026.54
432,02/04/2014,925.46
432,09/04/2014,905.86
432,16/04/2014,837.66
432,23/04/2014,1071.02
432,30/04/2014,773.48
432,07/05/2014,900.63
432,14/05/2014,913.73
432,21/05/2014,1204.36
432,28/05/2014,1100.21
432,04/06/2014,988.27
432,11/06/2014,944.26
432,18/06/2014,1000.42
432,25/06/2014,785.91
432,02/07/2014,979.68
432,09/07/2014,823.52
432,16/07/2014,782.52
432,23/07/2014,963.31
432,30/07/2014,671.84
432,06/08/2014,864.39
432,13/08/2014,789.33
432,20/08/2014,772.25
432,27/08/2014,661.19
432,03/09/2014,659.68
432,10/09/2014,761.51
432,17/09/2014,759.58
432,24/09/2014,1292.77
432,01/10/2014,722.38
432,08/10/2014,477.37
432,15/10/2014,402.4
432,22/10/2014,404.69
432,29/10/2014,595.43
432,05/11/2014,1868.16
432,12/11/2014,2137.74
432,19/11/2014,2764.12
432,26/11/2014,4262.9
432,03/12/2014,4360.18
432,10/12/2014,6842.32
432,17/12/2014,11427.33
432,24/12/2014,16898.84
432,31/12/2014,6113.97
432,07/01/2015,1613.45
432,14/01/2015,711.93
432,21/01/2015,456.18
432,28/01/2015,506.25
432,04/02/2015,356.16
432,11/02/2015,652.38
432,18/02/2015,616.79
432,25/02/2015,404.5
432,04/03/2015,405.36
432,11/03/2015,469.76
432,18/03/2015,464.26
432,25/03/2015,323.22
432,01/04/2015,378.54
432,08/04/2015,304.86
432,15/04/2015,278.13
432,22/04/2015,417.98
432,29/04/2015,375.89
432,06/05/2015,412.01
432,13/05/2015,290.61
432,20/05/2015,293.86
432,27/05/2015,306.35
432,03/06/2015,169.9
432,10/06/2015,278.58
432,17/06/2015,223.76
432,24/06/2015,298.32
432,01/07/2015,291.26
432,08/07/2015,308.25
432,15/07/2015,261.26
432,22/07/2015,296.67
432,29/07/2015,137.4
432,05/08/2015,239.73
432,12/08/2015,303.25
432,19/08/2015,228.98
432,26/08/2015,277.68
432,02/09/2015,380.37
432,09/09/2015,309.69
432,16/09/2015,233.01
432,23/09/2015,378.44
432,30/09/2015,216.73
432,07/10/2015,180.08
432,14/10/2015,254.37
432,21/10/2015,170.89
432,28/10/2015,180.48
432,04/11/2015,370.49
432,11/11/2015,626.51
432,18/11/2015,677.73
432,25/11/2015,1225.71
432,02/12/2015,1718.16
432,09/12/2015,2527.6
432,16/12/2015,4538.35
432,23/12/2015,9147.08
432,30/12/2015,5575.53
432,06/01/2016,806.52
432,13/01/2016,241.31
432,20/01/2016,208.85
432,27/01/2016,211.16
432,03/02/2016,352.16
432,10/02/2016,370.73
432,17/02/2016,346.16
432,24/02/2016,382.03
432,02/03/2016,309.82
432,09/03/2016,320.16
432,16/03/2016,426.42
432,23/03/2016,165.17
432,30/03/2016,194.69
432,06/04/2016,285.13
432,13/04/2016,293.46
432,20/04/2016,230.32
432,27/04/2016,225.3
432,04/05/2016,277.36
432,11/05/2016,242.22
432,18/05/2016,180.31
432,25/05/2016,199.2
432,01/06/2016,211.56
432,08/06/2016,514.38
432,15/06/2016,249.68
432,22/06/2016,298.44
432,29/06/2016,218.51
432,06/07/2016,188.1
432,13/07/2016,221.07
432,20/07/2016,190.88
432,27/07/2016,257.23
432,03/08/2016,221.94
432,10/08/2016,228.31
432,17/08/2016,192.49
432,24/08/2016,172.97
432,31/08/2016,167.03
432,07/09/2016,242.69
432,14/09/2016,162.99
432,21/09/2016,270.34
432,28/09/2016,165.09
432,05/10/2016,194.93
432,12/10/2016,258.71
432,19/10/2016,312.02
432,26/10/2016,157.78
433,05/02/2014,1032.13
433,12/02/2014,1140.48
433,19/02/2014,1024.54
433,26/02/2014,1195.14
433,05/03/2014,1471.2
433,12/03/2014,1245.66
433,19/03/2014,1455.82
433,26/03/2014,1332.36
433,02/04/2014,1410.98
433,09/04/2014,1496.28
433,16/04/2014,1573.95
433,23/04/2014,1578.87
433,30/04/2014,2000.18
433,07/05/2014,2162.4
433,14/05/2014,1677.18
433,21/05/2014,1876.8
433,28/05/2014,1698.89
433,04/06/2014,1781.33
433,11/06/2014,965.78
433,18/06/2014,1437.44
433,25/06/2014,439.24
433,02/07/2014,345.64
433,09/07/2014,1302.76
433,16/07/2014,1662.95
433,23/07/2014,2124.47
433,30/07/2014,2359.68
433,06/08/2014,2659.19
433,13/08/2014,2112.75
433,20/08/2014,2311.82
433,27/08/2014,2313.37
433,03/09/2014,2555.76
433,10/09/2014,2268.03
433,17/09/2014,1829.7
433,24/09/2014,2566.79
433,01/10/2014,2059.44
433,08/10/2014,1972.22
433,15/10/2014,1868.1
433,22/10/2014,1596.95
433,29/10/2014,1773.37
433,05/11/2014,1709.01
433,12/11/2014,1531.73
433,19/11/2014,2238.71
433,26/11/2014,1455.58
433,03/12/2014,2672.24
433,10/12/2014,4009.06
433,17/12/2014,4530.08
433,24/12/2014,4993.82
433,31/12/2014,1975.16
433,07/01/2015,2083.44
433,14/01/2015,1659.96
433,21/01/2015,1070.32
433,28/01/2015,1310.73
433,04/02/2015,1597.23
433,11/02/2015,1446.18
433,18/02/2015,1699.35
433,25/02/2015,1671.2
433,04/03/2015,1768.72
433,11/03/2015,1570.19
433,18/03/2015,1923.82
433,25/03/2015,1577.9
433,01/04/2015,1525.43
433,08/04/2015,2038.38
433,15/04/2015,2134.6
433,22/04/2015,2348.68
433,29/04/2015,2642.3
433,06/05/2015,2539.83
433,13/05/2015,1406.6
433,20/05/2015,2248.42
433,27/05/2015,2162.52
433,03/06/2015,2015.86
433,10/06/2015,2007.86
433,17/06/2015,2212.67
433,24/06/2015,2665.36
433,01/07/2015,2448.53
433,08/07/2015,2227.4
433,15/07/2015,2573.21
433,22/07/2015,2691.82
433,29/07/2015,3136.19
433,05/08/2015,3261.96
433,12/08/2015,2683.25
433,19/08/2015,3143.88
433,26/08/2015,2538.77
433,02/09/2015,2051.81
433,09/09/2015,2200.14
433,16/09/2015,2425.63
433,23/09/2015,2186.39
433,30/09/2015,2509.22
433,07/10/2015,2735.69
433,14/10/2015,2715.16
433,21/10/2015,1976.65
433,28/10/2015,2347.39
433,04/11/2015,1854.5
433,11/11/2015,2182.63
433,18/11/2015,1725.8
433,25/11/2015,2164.88
433,02/12/2015,2666.26
433,09/12/2015,4622.09
433,16/12/2015,5812.12
433,23/12/2015,7281.92
433,30/12/2015,2257.29
433,06/01/2016,2012.44
433,13/01/2016,1448.98
433,20/01/2016,1374.89
433,27/01/2016,2121.48
433,03/02/2016,1574.14
433,10/02/2016,1551.93
433,17/02/2016,1820.75
433,24/02/2016,2051.95
433,02/03/2016,1348.24
433,09/03/2016,1346.23
433,16/03/2016,1571.72
433,23/03/2016,1589.55
433,30/03/2016,1337.98
433,06/04/2016,1325.29
433,13/04/2016,1507.73
433,20/04/2016,2228.53
433,27/04/2016,1510.3
433,04/05/2016,1989.7
433,11/05/2016,2039.76
433,18/05/2016,2187.8
433,25/05/2016,2061.75
433,01/06/2016,2089.65
433,08/06/2016,1831
433,15/06/2016,1960.03
433,22/06/2016,1505.66
433,29/06/2016,1948.5
433,06/07/2016,1789
433,13/07/2016,1638.88
433,20/07/2016,2254.05
433,27/07/2016,2644.61
433,03/08/2016,2190.05
433,10/08/2016,1864.97
433,17/08/2016,2261.94
433,24/08/2016,2815.51
433,31/08/2016,1901.46
433,07/09/2016,1732.3
433,14/09/2016,2314.81
433,21/09/2016,1685.32
433,28/09/2016,1885.71
433,05/10/2016,1859.55
433,12/10/2016,1983.37
433,19/10/2016,1736.71
433,26/10/2016,1597.03
434,05/02/2014,6032.36
434,12/02/2014,5754.5
434,19/02/2014,6298.83
434,26/02/2014,4388.83
434,05/03/2014,5289.83
434,12/03/2014,4593.5
